object,color,seed,prompt,image_path,object_raw,color_raw,object_predicted,color_predicted,binding_correct
apple,white,16,a photo of a white apple,apple/white/seed_0016.png,apple,green,apple,green,False
apple,white,17,a photo of a white apple,apple/white/seed_0017.png,apple,white,apple,white,True
apple,white,18,a photo of a white apple,apple/white/seed_0018.png,apple,white,apple,white,True
apple,white,19,a photo of a white apple,apple/white/seed_0019.png,apple,red,apple,red,False
apple,white,20,a photo of a white apple,apple/white/seed_0020.png,apple,red,apple,red,False
apple,white,21,a photo of a white apple,apple/white/seed_0021.png,apple,green,apple,green,False
apple,white,22,a photo of a white apple,apple/white/seed_0022.png,apple,green,apple,green,False
apple,white,23,a photo of a white apple,apple/white/seed_0023.png,apple,green,apple,green,False
apple,white,24,a photo of a white apple,apple/white/seed_0024.png,apple,red,apple,red,False
apple,white,25,a photo of a white apple,apple/white/seed_0025.png,apple,white,apple,white,True
apple,white,26,a photo of a white apple,apple/white/seed_0026.png,apple,white,apple,white,True
apple,white,27,a photo of a white apple,apple/white/seed_0027.png,apple,red,apple,red,False
apple,white,28,a photo of a white apple,apple/white/seed_0028.png,apple,white,apple,white,True
apple,white,29,a photo of a white apple,apple/white/seed_0029.png,apple,green,apple,green,False
apple,black,0,a photo of a black apple,apple/black/seed_0000.png,apple,black,apple,black,True
apple,black,1,a photo of a black apple,apple/black/seed_0001.png,apple,red,apple,red,False
apple,black,2,a photo of a black apple,apple/black/seed_0002.png,apple,black,apple,black,True
apple,black,3,a photo of a black apple,apple/black/seed_0003.png,apple,red,apple,red,False
apple,black,4,a photo of a black apple,apple/black/seed_0004.png,apple,green,apple,green,False
apple,black,5,a photo of a black apple,apple/black/seed_0005.png,apple,black,apple,black,True
apple,black,6,a photo of a black apple,apple/black/seed_0006.png,apple,black,apple,black,True
apple,black,7,a photo of a black apple,apple/black/seed_0007.png,apple,black,apple,black,True
apple,black,8,a photo of a black apple,apple/black/seed_0008.png,apple,red,apple,red,False
apple,black,9,a photo of a black apple,apple/black/seed_0009.png,apple,red,apple,red,False
apple,black,10,a photo of a black apple,apple/black/seed_0010.png,apple,black,apple,black,True
apple,black,11,a photo of a black apple,apple/black/seed_0011.png,apple,black,apple,black,True
apple,black,12,a photo of a black apple,apple/black/seed_0012.png,apple,black,apple,black,True
apple,black,13,a photo of a black apple,apple/black/seed_0013.png,apple,red,apple,red,False
apple,black,14,a photo of a black apple,apple/black/seed_0014.png,plum,purple,unmatched,purple,False
apple,black,15,a photo of a black apple,apple/black/seed_0015.png,apple,red,apple,red,False
apple,black,16,a photo of a black apple,apple/black/seed_0016.png,apple,red,apple,red,False
apple,black,17,a photo of a black apple,apple/black/seed_0017.png,apple,black,apple,black,True
apple,black,18,a photo of a black apple,apple/black/seed_0018.png,apple,black,apple,black,True
apple,black,19,a photo of a black apple,apple/black/seed_0019.png,apple,black,apple,black,True
apple,black,20,a photo of a black apple,apple/black/seed_0020.png,apple,red,apple,red,False
apple,black,21,a photo of a black apple,apple/black/seed_0021.png,apple,red,apple,red,False
apple,black,22,a photo of a black apple,apple/black/seed_0022.png,apple,red,apple,red,False
apple,black,23,a photo of a black apple,apple/black/seed_0023.png,apple,purple,apple,purple,False
apple,black,24,a photo of a black apple,apple/black/seed_0024.png,apple,red,apple,red,False
apple,black,25,a photo of a black apple,apple/black/seed_0025.png,apple,red,apple,red,False
apple,black,26,a photo of a black apple,apple/black/seed_0026.png,apple,black,apple,black,True
apple,black,27,a photo of a black apple,apple/black/seed_0027.png,apple,red,apple,red,False
apple,black,28,a photo of a black apple,apple/black/seed_0028.png,apple,purple,apple,purple,False
apple,black,29,a photo of a black apple,apple/black/seed_0029.png,apple,red,apple,red,False
apple,brown,0,a photo of a brown apple,apple/brown/seed_0000.png,apple,green,apple,green,False
apple,brown,1,a photo of a brown apple,apple/brown/seed_0001.png,apple,red,apple,red,False
apple,brown,2,a photo of a brown apple,apple/brown/seed_0002.png,apple,red,apple,red,False
apple,brown,3,a photo of a brown apple,apple/brown/seed_0003.png,apple,red,apple,red,False
apple,brown,4,a photo of a brown apple,apple/brown/seed_0004.png,apple,green,apple,green,False
apple,brown,5,a photo of a brown apple,apple/brown/seed_0005.png,apple,red,apple,red,False
apple,brown,6,a photo of a brown apple,apple/brown/seed_0006.png,apple,red,apple,red,False
apple,brown,7,a photo of a brown apple,apple/brown/seed_0007.png,apple,red,apple,red,False
apple,brown,8,a photo of a brown apple,apple/brown/seed_0008.png,apple,red,apple,red,False
apple,brown,9,a photo of a brown apple,apple/brown/seed_0009.png,apple,red,apple,red,False
apple,brown,10,a photo of a brown apple,apple/brown/seed_0010.png,apple,red,apple,red,False
apple,brown,11,a photo of a brown apple,apple/brown/seed_0011.png,apple,red,apple,red,False
apple,brown,12,a photo of a brown apple,apple/brown/seed_0012.png,apple,red,apple,red,False
apple,brown,13,a photo of a brown apple,apple/brown/seed_0013.png,apple,red,apple,red,False
apple,brown,14,a photo of a brown apple,apple/brown/seed_0014.png,apple,red,apple,red,False
apple,brown,15,a photo of a brown apple,apple/brown/seed_0015.png,apple,red,apple,red,False
apple,brown,16,a photo of a brown apple,apple/brown/seed_0016.png,apple,green,apple,green,False
apple,brown,17,a photo of a brown apple,apple/brown/seed_0017.png,apple,red,apple,red,False
apple,brown,18,a photo of a brown apple,apple/brown/seed_0018.png,apple,red,apple,red,False
apple,brown,19,a photo of a brown apple,apple/brown/seed_0019.png,apple,red,apple,red,False
apple,brown,20,a photo of a brown apple,apple/brown/seed_0020.png,apple,red,apple,red,False
apple,brown,21,a photo of a brown apple,apple/brown/seed_0021.png,apple,red,apple,red,False
apple,brown,22,a photo of a brown apple,apple/brown/seed_0022.png,apple,red,apple,red,False
apple,brown,23,a photo of a brown apple,apple/brown/seed_0023.png,apple,red,apple,red,False
apple,brown,24,a photo of a brown apple,apple/brown/seed_0024.png,apple,red,apple,red,False
apple,brown,25,a photo of a brown apple,apple/brown/seed_0025.png,apple,red,apple,red,False
apple,brown,26,a photo of a brown apple,apple/brown/seed_0026.png,apple,red,apple,red,False
apple,brown,27,a photo of a brown apple,apple/brown/seed_0027.png,apple,red,apple,red,False
apple,brown,28,a photo of a brown apple,apple/brown/seed_0028.png,apple,red,apple,red,False
apple,brown,29,a photo of a brown apple,apple/brown/seed_0029.png,apple,red,apple,red,False
dog,blue,0,a photo of a blue dog,dog/blue/seed_0000.png,dog,blue,dog,blue,True
dog,blue,1,a photo of a blue dog,dog/blue/seed_0001.png,dog,blue,dog,blue,True
dog,blue,2,a photo of a blue dog,dog/blue/seed_0002.png,dog,blue,dog,blue,True
dog,blue,3,a photo of a blue dog,dog/blue/seed_0003.png,dog,blue,dog,blue,True
dog,blue,4,a photo of a blue dog,dog/blue/seed_0004.png,dog,blue,dog,blue,True
dog,blue,5,a photo of a blue dog,dog/blue/seed_0005.png,dog,blue,dog,blue,True
dog,blue,6,a photo of a blue dog,dog/blue/seed_0006.png,puppy,blue,dog,blue,True
dog,blue,7,a photo of a blue dog,dog/blue/seed_0007.png,dog,blue,dog,blue,True
dog,blue,8,a photo of a blue dog,dog/blue/seed_0008.png,dog,blue,dog,blue,True
dog,blue,9,a photo of a blue dog,dog/blue/seed_0009.png,dog,blue,dog,blue,True
dog,blue,10,a photo of a blue dog,dog/blue/seed_0010.png,dog,blue,dog,blue,True
dog,blue,11,a photo of a blue dog,dog/blue/seed_0011.png,dog,blue,dog,blue,True
dog,blue,12,a photo of a blue dog,dog/blue/seed_0012.png,dog,blue,dog,blue,True
dog,blue,13,a photo of a blue dog,dog/blue/seed_0013.png,dog,blue,dog,blue,True
dog,blue,14,a photo of a blue dog,dog/blue/seed_0014.png,dog,blue,dog,blue,True
dog,blue,15,a photo of a blue dog,dog/blue/seed_0015.png,dog,blue,dog,blue,True
dog,blue,16,a photo of a blue dog,dog/blue/seed_0016.png,dog,blue,dog,blue,True
dog,blue,17,a photo of a blue dog,dog/blue/seed_0017.png,dog,blue,dog,blue,True
dog,blue,18,a photo of a blue dog,dog/blue/seed_0018.png,dog,blue,dog,blue,True
dog,blue,19,a photo of a blue dog,dog/blue/seed_0019.png,dog,blue,dog,blue,True
dog,blue,20,a photo of a blue dog,dog/blue/seed_0020.png,dog,blue,dog,blue,True
dog,blue,21,a photo of a blue dog,dog/blue/seed_0021.png,dog,blue,dog,blue,True
dog,blue,22,a photo of a blue dog,dog/blue/seed_0022.png,dog,blue,dog,blue,True
dog,blue,23,a photo of a blue dog,dog/blue/seed_0023.png,dog,blue,dog,blue,True
dog,blue,24,a photo of a blue dog,dog/blue/seed_0024.png,dog,blue,dog,blue,True
dog,blue,25,a photo of a blue dog,dog/blue/seed_0025.png,dog,blue,dog,blue,True
dog,blue,26,a photo of a blue dog,dog/blue/seed_0026.png,dog,blue,dog,blue,True
dog,blue,27,a photo of a blue dog,dog/blue/seed_0027.png,dog,blue,dog,blue,True
dog,blue,28,a photo of a blue dog,dog/blue/seed_0028.png,dog,blue,dog,blue,True
dog,blue,29,a photo of a blue dog,dog/blue/seed_0029.png,dog,blue,dog,blue,True
dog,yellow,0,a photo of a yellow dog,dog/yellow/seed_0000.png,dog,yellow,dog,yellow,True
dog,yellow,1,a photo of a yellow dog,dog/yellow/seed_0001.png,dog,brown,dog,brown,False
dog,yellow,2,a photo of a yellow dog,dog/yellow/seed_0002.png,dog,yellow,dog,yellow,True
dog,yellow,3,a photo of a yellow dog,dog/yellow/seed_0003.png,dog,golden,dog,yellow,True
dog,yellow,4,a photo of a yellow dog,dog/yellow/seed_0004.png,dog,yellow,dog,yellow,True
dog,yellow,5,a photo of a yellow dog,dog/yellow/seed_0005.png,dog,tan,dog,brown,False
dog,yellow,6,a photo of a yellow dog,dog/yellow/seed_0006.png,dog,white,dog,white,False
dog,yellow,7,a photo of a yellow dog,dog/yellow/seed_0007.png,dog,yellow,dog,yellow,True
dog,yellow,8,a photo of a yellow dog,dog/yellow/seed_0008.png,dog,tan,dog,brown,False
dog,yellow,9,a photo of a yellow dog,dog/yellow/seed_0009.png,dog,golden,dog,yellow,True
dog,yellow,10,a photo of a yellow dog,dog/yellow/seed_0010.png,dog,yellow,dog,yellow,True
dog,yellow,11,a photo of a yellow dog,dog/yellow/seed_0011.png,dog,yellow,dog,yellow,True
dog,yellow,12,a photo of a yellow dog,dog/yellow/seed_0012.png,dog,white,dog,white,False
dog,yellow,13,a photo of a yellow dog,dog/yellow/seed_0013.png,dog,golden,dog,yellow,True
dog,yellow,14,a photo of a yellow dog,dog/yellow/seed_0014.png,dog,brown,dog,brown,False
dog,yellow,15,a photo of a yellow dog,dog/yellow/seed_0015.png,dog,yellow,dog,yellow,True
dog,yellow,16,a photo of a yellow dog,dog/yellow/seed_0016.png,dog,yellow,dog,yellow,True
dog,yellow,17,a photo of a yellow dog,dog/yellow/seed_0017.png,dog,yellow,dog,yellow,True
dog,yellow,18,a photo of a yellow dog,dog/yellow/seed_0018.png,dog,gray,dog,unmatched,False
dog,yellow,19,a photo of a yellow dog,dog/yellow/seed_0019.png,dog,yellow,dog,yellow,True
dog,yellow,20,a photo of a yellow dog,dog/yellow/seed_0020.png,dog,yellow,dog,yellow,True
dog,yellow,21,a photo of a yellow dog,dog/yellow/seed_0021.png,dog,yellow,dog,yellow,True
dog,yellow,22,a photo of a yellow dog,dog/yellow/seed_0022.png,dog,yellow,dog,yellow,True
dog,yellow,23,a photo of a yellow dog,dog/yellow/seed_0023.png,dog,white,dog,white,False
dog,yellow,24,a photo of a yellow dog,dog/yellow/seed_0024.png,dog,yellow,dog,yellow,True
dog,yellow,25,a photo of a yellow dog,dog/yellow/seed_0025.png,dog,yellow,dog,yellow,True
dog,yellow,26,a photo of a yellow dog,dog/yellow/seed_0026.png,dog,tan,dog,brown,False
dog,yellow,27,a photo of a yellow dog,dog/yellow/seed_0027.png,dog,golden,dog,yellow,True
dog,yellow,28,a photo of a yellow dog,dog/yellow/seed_0028.png,dog,brown,dog,brown,False
dog,yellow,29,a photo of a yellow dog,dog/yellow/seed_0029.png,dog,yellow,dog,yellow,True
dog,red,0,a photo of a red dog,dog/red/seed_0000.png,dog,brown,dog,brown,False
dog,red,1,a photo of a red dog,dog/red/seed_0001.png,dog,red,dog,red,True
dog,red,2,a photo of a red dog,dog/red/seed_0002.png,dog,red,dog,red,True
dog,red,3,a photo of a red dog,dog/red/seed_0003.png,dog,red,dog,red,True
dog,red,4,a photo of a red dog,dog/red/seed_0004.png,dog,orange,dog,orange,False
dog,red,5,a photo of a red dog,dog/red/seed_0005.png,dog,red,dog,red,True
dog,red,6,a photo of a red dog,dog/red/seed_0006.png,dog,red,dog,red,True
dog,red,7,a photo of a red dog,dog/red/seed_0007.png,dog,brown,dog,brown,False
dog,red,8,a photo of a red dog,dog/red/seed_0008.png,dog,red,dog,red,True
dog,red,9,a photo of a red dog,dog/red/seed_0009.png,dog,orange,dog,orange,False
dog,red,10,a photo of a red dog,dog/red/seed_0010.png,dog,red,dog,red,True
dog,red,11,a photo of a red dog,dog/red/seed_0011.png,dog,orange,dog,orange,False
dog,red,12,a photo of a red dog,dog/red/seed_0012.png,dog,black,dog,black,False
dog,red,13,a photo of a red dog,dog/red/seed_0013.png,dog,red,dog,red,True
dog,red,14,a photo of a red dog,dog/red/seed_0014.png,dog,brown,dog,brown,False
dog,red,15,a photo of a red dog,dog/red/seed_0015.png,dog,orange,dog,orange,False
dog,red,16,a photo of a red dog,dog/red/seed_0016.png,dog,red,dog,red,True
dog,red,17,a photo of a red dog,dog/red/seed_0017.png,dog,red,dog,red,True
dog,red,18,a photo of a red dog,dog/red/seed_0018.png,dog,red,dog,red,True
dog,red,19,a photo of a red dog,dog/red/seed_0019.png,dog,red,dog,red,True
dog,red,20,a photo of a red dog,dog/red/seed_0020.png,dog,red,dog,red,True
dog,red,21,a photo of a red dog,dog/red/seed_0021.png,dog,orange,dog,orange,False
dog,red,22,a photo of a red dog,dog/red/seed_0022.png,dog,orange,dog,orange,False
dog,red,23,a photo of a red dog,dog/red/seed_0023.png,dog,red,dog,red,True
dog,red,24,a photo of a red dog,dog/red/seed_0024.png,dog,red,dog,red,True
dog,red,25,a photo of a red dog,dog/red/seed_0025.png,dog,red,dog,red,True
dog,red,26,a photo of a red dog,dog/red/seed_0026.png,dog,red,dog,red,True
dog,red,27,a photo of a red dog,dog/red/seed_0027.png,dog,red,dog,red,True
dog,red,28,a photo of a red dog,dog/red/seed_0028.png,dog,red,dog,red,True
dog,red,29,a photo of a red dog,dog/red/seed_0029.png,dog,brown,dog,brown,False
dog,green,0,a photo of a green dog,dog/green/seed_0000.png,dog,green,dog,green,True
dog,green,1,a photo of a green dog,dog/green/seed_0001.png,dog,green,dog,green,True
dog,green,2,a photo of a green dog,dog/green/seed_0002.png,dog,green,dog,green,True
dog,green,3,a photo of a green dog,dog/green/seed_0003.png,dog,green,dog,green,True
dog,green,4,a photo of a green dog,dog/green/seed_0004.png,dog,green,dog,green,True
dog,green,5,a photo of a green dog,dog/green/seed_0005.png,dog,green,dog,green,True
dog,green,6,a photo of a green dog,dog/green/seed_0006.png,dog,white,dog,white,False
dog,green,7,a photo of a green dog,dog/green/seed_0007.png,dog,green,dog,green,True
dog,green,8,a photo of a green dog,dog/green/seed_0008.png,dog,green,dog,green,True
